Date,Open,High,Low,Close,Adj Close,Volume
2020-04-29,17047850,17173980,16978050,17134750,17134750,204400
2020-04-30,17134650,17215980,16810680,16878550,16878550,212482
2020-05-01,16878650,17050680,16704180,16988180,16988180,273245
2020-05-03,16978780,17012880,16913280,16993450,16993450,7034
2020-05-04,16993450,17132280,16951450,17035150,17035150,156104
2020-05-05,17035050,17115680,16897880,17035980,17035980,157794
2020-05-06,17036880,17080710,16813080,16896550,16896550,161932
2020-05-07,16896450,17218880,16841780,17141180,17141180,184521
2020-05-08,17141980,17231480,17005450,17014080,17014080,189010
2020-05-10,17015580,17077110,17001180,17062050,17062050,6257
2020-05-11,17062050,17120580,16918250,16977750,16977750,189625
2020-05-12,16975580,17106980,16936050,17024650,17024650,184439
2020-05-13,17024750,17195680,16993480,17182380,17182380,235622
2020-05-14,17183150,17363480,17108280,17326880,17326880,201379
2020-05-15,17326550,17513980,17284280,17416280,17416280,225250
2020-05-17,17348680,17600780,17348680,17580780,17580780,13212
2020-05-18,17580780,17650180,17274580,17346450,17346450,236715
2020-05-19,17346350,17478180,17262050,17459980,17459980,252395
2020-05-20,17459980,17537350,17425280,17474250,17474250,228990
2020-05-21,17474050,17474150,17171550,17258680,17258680,232818
2020-05-22,17258680,17399550,17242780,17336480,17336480,173920
2020-05-24,17313080,17343180,17299250,17305080,17305080,4067
2020-05-25,17305580,17331150,17211680,17266680,17266680,90797
2020-05-26,17265980,17353250,17082180,17127880,17127880,189611
2020-05-27,17127180,17158950,16935980,17109380,17109380,198821
2020-05-28,17109380,17274280,17089250,17217250,17217250,193630
2020-05-29,17216650,17377730,17124280,17286950,17286950,183248
2020-05-31,17358080,17426880,17289550,17397050,17397050,7990
2020-06-01,17397150,17445250,17275530,17416380,17416380,189443
2020-06-02,17416780,17450080,17212150,17264550,17264550,188116
2020-06-03,17264550,17294580,16892450,17004480,17004480,230678
2020-06-04,17004480,17218630,16974480,17122180,17122180,211032
2020-06-05,17122580,17159880,16707450,16847580,16847580,239580
2020-06-07,16748680,16849280,16748680,16812350,16812350,7345
2020-06-08,16812550,17006180,16804980,16971880,16971880,190581
2020-06-09,16972080,17206680,16920250,17131950,17131950,214931
2020-06-10,17131850,17397980,17076950,17354250,17354250,218706
2020-06-11,17354750,17445750,17214450,17267050,17267050,246829
2020-06-12,17266850,17429480,17221350,17297280,17297280,209284
2020-06-14,17302580,17352580,17274880,17326280,17326280,7072
2020-06-15,17326280,17340380,17040250,17240280,17240280,237592
2020-06-16,17240880,17327480,17165350,17264150,17264150,227575
2020-06-17,17264050,17301650,17125480,17275150,17275150,176203
2020-06-18,17274550,17374380,17174350,17231780,17231780,184257
2020-06-19,17231780,17451680,17221750,17432680,17432680,179736
2020-06-21,17501780,17504780,17436180,17490250,17490250,7738
2020-06-22,17490150,17630580,17425980,17553580,17553580,218744
2020-06-23,17553580,17709980,17472950,17685450,17685450,219073
2020-06-24,17684450,17793880,17535480,17619150,17619150,230325
2020-06-25,17619150,17687850,17552580,17657480,17657480,190554
2020-06-26,17657680,17719480,17473680,17708980,17708980,183656
2020-06-28,17749180,17757480,17693080,17712080,17712080,6226
2020-06-29,17712080,17749050,17655380,17730080,17730080,167294
2020-06-30,17730080,17858500,17644250,17828080,17828080,169219
2020-07-01,17828080,17890080,17589480,17681080,17681080,188576
2020-07-02,17681080,17794250,17574380,17755180,17755180,170853
2020-07-03,17754780,17770080,17725880,17748180,17748180,66136
2020-07-05,17733680,17761480,17732000,17752580,17752580,2749
2020-07-06,17752550,17869180,17698180,17857480,17857480,150677
2020-07-07,17856980,17973580,17733980,17942850,17942850,169852
2020-07-08,17942850,18178480,17914480,18090350,18090350,163805
2020-07-09,18090350,18158550,17952580,18037480,18037480,182774
2020-07-10,18037480,18104960,17939350,17980880,17980880,150000
2020-07-12,17991880,18012780,17977080,17999280,17999280,4220
2020-07-13,17999080,18131980,17997280,18022080,18022080,166809
2020-07-14,18022150,18107880,17904180,18091780,18091780,189787
2020-07-15,18091780,18149160,18022280,18129380,18129380,158322
2020-07-16,18129680,18131380,17947880,17981480,17981480,145516
2020-07-17,17981480,18118780,17956080,18092480,18092480,122852
2020-07-19,18088380,18105080,18069980,18087780,18087780,4628
2020-07-20,18088080,18204380,18055650,18178080,18178080,162858
2020-07-21,18178680,18475380,18156680,18430580,18430580,204551
2020-07-22,18430880,18741580,18425480,18699350,18699350,283664
2020-07-23,18699250,18982280,18639090,18857080,18857080,308196
2020-07-24,18856180,19064580,18812650,19010980,19010980,225988
2020-07-26,19019880,19149480,18996380,19135350,19135350,17161
2020-07-27,19135150,19671780,19123250,19649150,19649150,325494
2020-07-28,19648650,19809800,19066450,19559580,19559580,355191
2020-07-29,19559580,19807980,19413280,19663980,19663980,253861
2020-07-30,19663980,19705380,19392450,19567950,19567950,273255
2020-07-31,19567750,19842180,19557650,19755680,19755680,277939
2020-08-02,19788980,19891480,19769080,19818550,19818550,14164
2020-08-03,19818250,19822250,19603780,19751380,19751380,208739
2020-08-04,19751180,20308150,19667250,20308150,20308150,233693
2020-08-05,20307850,20556480,20093380,20363480,20363480,295550
2020-08-06,20363080,20747980,20343850,20691780,20691780,279407
2020-08-07,20691880,20726180,20153850,20342980,20342980,341536
2020-08-09,20337080,20371380,20186380,20270350,20270350,12946
2020-08-10,20270250,20497480,20192050,20281080,20281080,246049
2020-08-11,20280880,20280880,19011880,19089850,19089850,393888
2020-08-12,19089750,19495480,18623180,19217380,19217380,356043
2020-08-13,19217380,19661650,19199050,19572650,19572650,311531
2020-08-14,19572550,19614080,19320250,19439980,19439980,264042
2020-08-16,19487180,19512450,19318550,19324350,19324350,10668
2020-08-17,19324150,19904780,19293480,19837250,19837250,263396
2020-08-18,19837050,20154980,19758980,20051550,20051550,291155
2020-08-19,20051550,20058750,19245280,19275680,19275680,328502
2020-08-20,19275680,19551250,19246880,19526280,19526280,312301
2020-08-21,19525650,19557650,19112380,19396180,19396180,282554
2020-08-23,19398680,19413380,19298080,19350250,19350250,9647
2020-08-24,19350250,19617880,19236080,19295850,19295850,236430
2020-08-25,19295650,19374250,19141050,19295650,19295650,238338
2020-08-26,19294550,19549180,19026780,19532780,19532780,246613
2020-08-27,19532980,19765780,19097780,19278680,19278680,282253
2020-08-28,19277580,19737180,19232880,19644280,19644280,270483
2020-08-30,19653780,19764650,19648980,19729850,19729850,12819
2020-08-31,19729750,19763680,19541250,19677580,19677580,218299
2020-09-01,19677580,19922980,19631150,19724680,19724680,250794
2020-09-02,19724480,19731180,19324280,19445680,19445680,251673
2020-09-03,19445650,19509050,19216580,19278550,19278550,259110
2020-09-04,19278450,19476550,19161980,19332980,19332980,247503
2020-09-06,19297880,19374980,19297880,19342150,19342150,6129
2020-09-07,19342150,19412680,19242880,19304680,19304680,115943
2020-09-08,19304680,19407480,19064280,19301080,19301080,238509
2020-09-09,19301180,19507750,19199350,19472880,19472880,191311
2020-09-10,19472380,19663980,19413150,19438080,19438080,221006
2020-09-11,19438580,19546580,19370080,19389280,19389280,206609
2020-09-13,19405480,19431280,19370180,19427350,19427350,5825
2020-09-14,19427150,19623850,19397280,19571180,19571180,167723
2020-09-15,19570980,19720280,19482780,19538350,19538350,190308
2020-09-16,19538350,19734680,19497980,19596980,19596980,213689
2020-09-17,19596780,19600080,19327450,19470180,19470180,230490
2020-09-18,19470180,19598980,19449850,19497180,19497180,186295
2020-09-20,19495880,19514480,19423880,19483480,19483480,7125
2020-09-21,19482580,19554580,18823750,19170180,19170180,277446
2020-09-22,19169950,19198880,18944580,19041380,19041380,270188
2020-09-23,19041480,19052080,18534480,18548180,18548180,323831
2020-09-24,18546980,18769880,18486350,18677150,18677150,318717
2020-09-25,18677450,18750750,18522980,18609980,18609980,252366
2020-09-27,18594480,18658980,18594480,18624480,18624480,5946
2020-09-28,18624380,18836480,18484550,18824480,18824480,236275
2020-09-29,18824480,18992350,18753080,18966680,18966680,225701
2020-09-30,18966380,19021150,18812380,18875280,18875280,246560
2020-10-01,18875150,19120280,18845550,19031880,19031880,237288
2020-10-02,19030650,19169750,18896380,18988680,18988680,218488
2020-10-04,19038280,19041580,18978880,19029150,19029150,7448
2020-10-05,19028850,19185750,18868980,19127450,19127450,181233
2020-10-06,19127250,19210180,18745580,18799450,18799450,213268
2020-10-07,18800650,18978980,18727480,18868680,18868680,185468
2020-10-08,18868580,19004980,18819380,18952380,18952380,171247
2020-10-09,18952380,19303250,18949080,19296180,19296180,192312
2020-10-11,19287880,19330480,19260380,19289980,19289980,10484
2020-10-12,19289980,19317880,19181580,19250150,19250150,192441
2020-10-13,19249950,19249980,18863080,18933250,18933250,228769
2020-10-14,18933250,19128280,18823950,18982050,18982050,200255
2020-10-15,18982050,19088080,18894380,19063080,19063080,218506
2020-10-16,19062980,19138080,18976580,18989680,18989680,161806
2020-10-18,18996680,19028380,18984980,19006880,19006880,5355
2020-10-19,19006980,19183380,18968780,19029250,19029250,173143
2020-10-20,19029250,19139850,18946180,19106780,19106780,167298
2020-10-21,19105880,19312980,19100650,19212580,19212580,181370
2020-10-22,19212380,19221180,18942080,19049180,19049180,172600
2020-10-23,19049180,19141080,18941980,19012580,19012580,150930
2020-10-25,19032980,19037080,18911350,18984150,18984150,11110
2020-10-26,18984050,19084580,18947850,19021480,19021480,175784
2020-10-27,19021480,19113480,18977180,19051650,19051650,151462
2020-10-28,19051650,19107680,18692080,18795150,18795150,216157
2020-10-29,18794950,18848580,18598680,18683450,18683450,211483
2020-10-30,18683450,18896980,18642580,18784380,18784380,211879
2020-11-01,18769280,18798780,18751950,18770250,18770250,5254
2020-11-02,18770250,18960580,18733080,18947280,18947280,199803
2020-11-03,18947280,19160680,18868350,19143550,19143550,176594
2020-11-04,19142880,19162280,18806350,19047150,19047150,279312
2020-11-05,19046780,19526480,19023580,19460580,19460580,250300
2020-11-06,19460680,19601980,19354680,19502980,19502980,218044
2020-11-08,19546880,19598380,19533180,19584750,19584750,6326
2020-11-09,19584650,19654150,18503980,18707180,18707180,314366
2020-11-10,18707280,18902380,18673350,18764980,18764980,253721
2020-11-11,18765480,18843780,18562080,18654580,18654580,189409
2020-11-12,18654680,18836980,18625880,18756680,18756680,192312
2020-11-13,18756580,18966580,18739780,18882880,18882880,170487
2020-11-15,18881380,18914850,18866280,18903950,18903950,3769
2020-11-16,18903750,18989280,18644980,18897480,18897480,211353
2020-11-17,18897380,18933250,18767350,18825350,18825350,175358
2020-11-18,18825150,18847180,18635080,18712450,18712450,187444
2020-11-19,18712350,18727780,18525680,18629950,18629950,185029
2020-11-20,18630350,18796180,18610000,18703180,18703180,153299
2020-11-22,18699430,18720480,18685280,18719980,18719980,2447
2020-11-23,18719580,18760380,18307780,18354650,18354650,188182
2020-11-24,18356050,18361880,17999880,18090580,18090580,250306
2020-11-25,18090080,18175780,18014950,18081880,18081880,180462
2020-11-26,18082880,18180880,18056340,18091480,18091480,98394
2020-11-27,18091480,18137780,17742180,17866480,17866480,152023
2020-11-29,17872080,17898080,17853080,17866180,17866180,3151
2020-11-30,17865800,17874480,17642450,17787250,17787250,207054
2020-12-01,17786950,18171780,17767500,18111450,18111450,185314
2020-12-02,18110950,18323380,18074050,18304850,18304850,166703
2020-12-03,18304580,18438080,18236480,18397180,18397180,172201
2020-12-04,18397180,18480880,18289880,18382080,18382080,150767
2020-12-06,18385280,18388480,18329480,18353440,18353440,3334
2020-12-07,18353440,18684480,18218080,18638950,18638950,160235
2020-12-08,18638750,18751680,18601480,18699950,18699950,139688
2020-12-09,18699950,18704280,18253630,18342580,18342580,187830
2020-12-10,18341580,18499580,18285280,18365280,18365280,173764
2020-12-11,18365680,18476480,18238430,18389980,18389980,142986
2020-12-13,18406980,18412880,18347780,18378980,18378980,3074
2020-12-14,18378980,18389180,18182680,18272680,18272680,147275
2020-12-15,18272680,18552420,18253480,18522550,18522550,142968
2020-12-16,18522850,18656580,18446630,18643950,18643950,191644
2020-12-17,18643280,18961180,18618980,18835450,18835450,190379
2020-12-18,18835450,18895380,18772750,18808380,18808380,158279
2020-12-20,18838180,18849380,18811280,18829750,18829750,2741
2020-12-21,18829550,19066380,18549550,18789750,18789750,284683
2020-12-22,18789550,18842380,18588450,18641450,18641450,201934
2020-12-23,18641850,18783480,18569380,18725280,18725280,190667
2020-12-24,18725280,18834650,18693780,18791250,18791250,104686
2020-12-27,18829210,18892080,18823480,18880980,18880980,2678
2020-12-28,18880880,19000980,18690180,18766050,18766050,170306
2020-12-29,18766050,18862780,18715950,18786580,18786580,145988
2020-12-30,18786380,18952850,18759650,18949780,18949780,118797
2020-12-31,18950780,19008800,18853080,18977650,18977650,126548
2021-01-03,19049980,19148580,19032880,19130350,19130350,8573
2021-01-04,19130250,19454950,19098580,19416680,19416680,213682
2021-01-05,19415180,19530850,19341780,19501080,19501080,183754
2021-01-06,19501480,19592250,19007550,19239850,19239850,265522
2021-01-07,19239550,19275180,19067050,19164250,19164250,218031
2021-01-08,19163950,19165480,18280380,18485080,18485080,286314
2021-01-10,18491630,18565680,18413650,18446650,18446650,8662
2021-01-11,18446250,18553460,18168880,18471750,18471750,256142
2021-01-12,18471350,18637380,18365580,18587450,18587450,214557
2021-01-13,18587150,18628920,18418080,18482650,18482650,190181
2021-01-14,18482550,18573920,18285180,18467580,18467580,201250
2021-01-15,18468080,18568480,18232350,18274780,18274780,203853
2021-01-17,18286080,18301880,18029480,18103250,18103250,9599
2021-01-18,18106280,18406750,18102280,18371850,18371850,177077
2021-01-19,18371750,18453350,18328430,18407850,18407850,172230
2021-01-20,18408450,18721480,18322720,18698150,18698150,257539
2021-01-21,18698650,18749150,18581310,18694310,18694310,225674
2021-01-22,18694510,18698310,18371950,18551980,18551980,239534
2021-01-24,18541870,18592550,18537770,18567420,18567420,3816
2021-01-25,18568120,18677350,18470250,18553950,18553950,251105
2021-01-26,18553750,18616350,18482780,18512450,18512450,204461
2021-01-27,18512150,18530960,18312270,18398170,18398170,262810
2021-01-28,18398170,18639150,18339250,18437750,18437750,311888
2021-01-29,18437950,18755220,18394180,18470480,18470480,366786
2021-01-31,18634220,18668370,18513570,18558970,18558970,15627
2021-02-01,18558970,18716360,18488920,18575850,18575850,380395
2021-02-02,18576050,18639750,18293170,18363250,18363250,328583
2021-02-03,18364050,18447850,18293680,18342250,18342250,246687
2021-02-04,18342250,18346350,17848880,17957750,17957750,298491
2021-02-05,17957950,18150160,17919050,18140480,18140480,244557
2021-02-07,18169580,18186780,18142580,18178850,18178850,5272
2021-02-08,18178980,18389880,18076650,18303780,18303780,231129
2021-02-09,18303850,18484700,18298080,18360350,18360350,245204
2021-02-10,18360350,18552320,18339150,18419250,18419250,237892
2021-02-11,18419050,18474020,18210070,18266650,18266650,187562
2021-02-12,18266350,18306150,18103950,18236480,18236480,177425
2021-02-14,18251180,18260880,18199950,18207620,18207620,4671
2021-02-15,18207620,18269150,18158650,18185950,18185950,109194
2021-02-16,18186550,18263750,17866040,17882650,17882650,250606
2021-02-17,17882850,17950150,17694180,17780850,17780850,231060
2021-02-18,17780850,17894650,17683050,17714460,17714460,225598
2021-02-19,17714250,17914050,17604400,17833980,17833980,269052
2021-02-21,17815460,17878960,17811750,17831510,17831510,7497
2021-02-22,17831760,18125350,17805450,18103350,18103350,279620
2021-02-23,18103450,18158750,17954250,18057050,18057050,248682
2021-02-24,18057050,18137450,17834450,18029650,18029650,271509
2021-02-25,18029650,18041050,17653280,17697750,17697750,371540
2021-02-26,17697850,17756050,17170900,17331880,17331880,399262
2021-02-28,17327460,17397550,17326950,17390850,17390850,8832
2021-03-01,17390850,17597150,17195250,17249050,17249050,334858
2021-03-02,17248950,17404460,17070660,17364160,17364160,322855
2021-03-03,17364260,17373660,17017970,17103740,17103740,321662
2021-03-04,17103490,17231040,16902580,16941950,16941950,392607
2021-03-05,16941050,17076690,16871380,16993980,16993980,331750
2021-03-07,17017180,17138780,17017180,17076850,17076850,9575
2021-03-08,17076850,17141680,16766960,16845540,16845540,330526
2021-03-09,16845540,17204690,16800140,17157440,17157440,337470
2021-03-10,17157440,17270650,17081410,17265840,17265840,289874
2021-03-11,17265940,17397350,17191150,17225950,17225950,290016
2021-03-12,17225950,17291580,16990780,17269580,17269580,289378
2021-03-14,17271880,17303040,17241350,17252350,17252350,10965
2021-03-15,17252350,17344180,17215540,17306180,17306180,260971
2021-03-16,17306080,17411470,17261140,17315850,17315850,244767
2021-03-17,17315850,17514980,17240180,17483840,17483840,279766
2021-03-18,17483540,17554080,17191150,17351140,17351140,330520
2021-03-19,17350940,17465380,17283910,17448580,17448580,262565
2021-03-21,17460090,17469280,17378680,17380880,17380880,11375
2021-03-22,17380750,17429880,17272380,17391980,17391980,240954
2021-03-23,17392180,17423780,17245780,17270450,17270450,240042
2021-03-24,17271050,17383180,17236240,17344980,17344980,213955
2021-03-25,17343980,17453880,17215890,17272180,17272180,257034
2021-03-26,17272180,17366480,17214980,17318080,17318080,198208
2021-03-28,17312680,17329880,17303780,17310150,17310150,6355
2021-03-29,17309850,17327880,17056680,17118580,17118580,197745
2021-03-30,17118580,17143180,16786000,16853980,16853980,243828
2021-03-31,16853980,17152580,16777880,17073580,17073580,229697
2021-04-01,17073380,17304650,17056380,17288050,17288050,199737
2021-04-04,17279290,17297680,17259980,17279680,17279680,9016
2021-04-05,17279650,17334480,17211480,17293080,17293080,148740
2021-04-06,17291680,17453180,17273980,17431550,17431550,193334
2021-04-07,17431550,17432550,17305180,17367280,17367280,178127
2021-04-08,17367280,17585650,17330580,17540550,17540550,177475
2021-04-09,17541150,17572380,17311680,17430280,17430280,189433
2021-04-11,17433780,17440380,17404280,17416780,17416780,5220
2021-04-12,17416180,17449380,17273180,17318680,17318680,191340
2021-04-13,17318650,17489280,17235780,17465450,17465450,218602
2021-04-14,17465450,17492180,17325050,17365380,17365380,200446
2021-04-15,17365580,17695250,17342480,17638450,17638450,221580
2021-04-16,17638550,17837480,17596180,17757480,17757480,209056
2021-04-18,17769980,17780650,17746380,17766750,17766750,6735
2021-04-19,17766750,17899680,17666280,17720050,17720050,244294
2021-04-20,17720180,17803280,17635050,17768380,17768380,227516
2021-04-21,17768480,17975280,17764180,17934680,17934680,212395
2021-04-22,17935580,17977480,17773280,17830480,17830480,230119
2021-04-23,17830970,17958580,17698650,17768180,17768180,197849
2021-04-25,17758520,17762580,17737380,17747980,17747980,5356
2021-04-26,17748080,17834080,17686170,17799750,17799750,197778
2021-04-27,17799750,17854580,17736150,17753850,17753850,194188
2021-04-28,17753750,17839250,17624980,17838050,17838050,221128
2021-04-29,17837650,17898750,17560280,17730680,17730680,229666
2021-04-30,17730680,17731780,17641080,17684280,17684280,214979
2021-05-02,17688700,17691080,17659450,17689850,17689850,5095
2021-05-03,17689850,17977980,17672350,17924680,17924680,192775
2021-05-04,17924680,17988780,17706380,17785880,17785880,242243
2021-05-05,17785780,17878480,17702280,17851780,17851780,205230
2021-05-06,17851780,18179480,17818780,18146380,18146380,229113
2021-05-07,18146280,18431750,18127480,18306180,18306180,269156
2021-05-09,18334300,18368150,18318180,18361550,18361550,7139
2021-05-10,18361750,18452960,18300000,18360850,18360850,269601
2021-05-11,18360150,18417180,18178750,18354480,18354480,261726
2021-05-12,18354480,18435980,18131450,18175180,18175180,299472
2021-05-13,18174980,18286780,18086560,18249480,18249480,319946
2021-05-14,18251080,18458500,18195660,18426880,18426880,245077
2021-05-16,18445280,18480050,18404980,18470050,18470050,6238
2021-05-17,18470050,18689550,18434580,18688750,18688750,229192
2021-05-18,18688750,18748480,18631050,18700250,18700250,171476
2021-05-19,18700450,18900220,18520950,18658050,18658050,238692
2021-05-20,18658150,18837580,18637350,18739080,18739080,186049
2021-05-21,18739280,18892280,18699980,18808980,18808980,167553
2021-05-23,18821230,18837440,18799980,18834350,18834350,4324
2021-05-24,18833950,18868780,18750580,18773480,18773480,179918
2021-05-25,18773580,19001180,18726140,18981880,18981880,226117
2021-05-26,18981550,19126480,18905880,18960780,18960780,242251
2021-05-27,18960250,19034780,18881880,18979080,18979080,206649
2021-05-28,18979480,19057980,18821350,19026480,19026480,192683
2021-05-30,19033380,19047480,19025720,19037480,19037480,3619
2021-05-31,19037980,19105450,19020050,19079980,19079980,104591
2021-06-01,19079780,19164850,18922650,18987950,18987950,191200
2021-06-02,18988050,19093980,18942280,19076880,19076880,165142
2021-06-03,19076880,19094980,18651850,18708680,18708680,216302
2021-06-04,18708680,18960980,18553150,18907080,18907080,210820
2021-06-06,18913980,18913980,18885740,18891980,18891980,4575
2021-06-07,18891980,19000180,18814150,18986580,18986580,176065
2021-06-08,18986180,19036880,18836180,18932850,18932850,189130
2021-06-09,18932750,18989180,18872380,18885980,18885980,172570
2021-06-10,18885980,18997580,18696680,18982280,18982280,232069
2021-06-11,18981640,19029480,18743780,18770480,18770480,196596
2021-06-13,18767580,18778880,18730980,18735840,18735840,7154
2021-06-14,18735840,18737780,18444780,18667580,18667580,200255
2021-06-15,18667380,18690680,18514780,18577850,18577850,196023
2021-06-16,18578480,18629280,18032680,18186880,18186880,233513
2021-06-17,18186880,18252280,17671280,17766380,17766380,330140
2021-06-18,17767280,17970620,17607670,17631980,17631980,279672
2021-06-20,17639380,17700280,17638380,17692980,17692980,8854
2021-06-21,17692080,17876480,17663780,17834980,17834980,291936
2021-06-22,17834880,17899950,17722280,17774380,17774380,214070
2021-06-23,17774380,17948380,17732080,17772250,17772250,194537
2021-06-24,17771750,17878480,17727780,17751480,17751480,156898
2021-06-25,17751480,17902680,17735880,17809380,17809380,143938
2021-06-27,17812270,17827080,17804480,17818380,17818380,4067
2021-06-28,17817980,17857180,17705180,17780180,17780180,160712
2021-06-29,17779880,17788180,17504880,17613580,17613580,168481
2021-06-30,17613980,17742780,17532280,17681380,17681380,158721
2021-07-01,17681780,17826780,17655280,17754280,17754280,158691
2021-07-02,17754450,17949280,17741080,17869780,17869780,162259
2021-07-04,17865270,17875760,17853680,17861080,17861080,3495
2021-07-05,17861080,17951280,17843380,17911180,17911180,82424
2021-07-06,17911180,18149180,17899380,17954280,17954280,169443
2021-07-07,17953880,18096480,17937460,18032480,18032480,162637
2021-07-08,18032280,18182880,17941770,18036480,18036480,186482
2021-07-09,18036070,18122980,17965580,18078380,18078380,142636
2021-07-11,18075680,18084050,18062180,18063680,18063680,4238
2021-07-12,18063580,18107080,17913750,18069980,18069980,149150
2021-07-13,18069680,18170610,17985080,18059480,18059480,165794
2021-07-14,18059480,18296780,18044480,18262580,18262580,171099
2021-07-15,18262580,18339760,18201300,18294080,18294080,156052
2021-07-16,18293880,18314280,18088680,18115480,18115480,157219
2021-07-18,18108910,18157780,18102380,18155880,18155880,5682
2021-07-19,18155880,18171780,17948650,18113780,18113780,206938
2021-07-20,18113880,18248980,18049480,18096480,18096480,170881
2021-07-21,18095650,18136580,17946080,18024480,18024480,154540
2021-07-22,18024480,18083680,17926480,18070380,18070380,158924
2021-07-23,18070380,18102180,17894070,18016980,18016980,137222
2021-07-25,18019920,18026080,17998980,18001980,18001980,3959
2021-07-26,18001980,18113980,17962950,17976180,17976180,162076
2021-07-27,17975880,18051180,17934880,17998080,17998080,151201
2021-07-28,17998180,18102050,17924180,18092380,18092380,163271
2021-07-29,18091880,18325900,18084980,18301380,18301380,143352
2021-07-30,18301380,18312480,18101380,18133980,18133980,129248
2021-08-01,18133210,18150780,18119780,18138150,18138150,4099
2021-08-02,18138150,18194180,18056380,18123950,18123950,154809
2021-08-03,18125250,18149080,18070180,18110580,18110580,113069
2021-08-04,18110280,18316050,18063250,18115180,18115180,139029
2021-08-05,18115180,18147480,17977080,18034050,18034050,132380
2021-08-06,18033980,18036150,17585780,17625680,17625680,162347
2021-08-08,17628880,17644480,16704880,17189750,17189750,20184
2021-08-09,17189750,17524980,17064850,17313950,17313950,202020
2021-08-10,17313950,17381580,17175980,17268180,17268180,149490
2021-08-11,17268080,17542880,17239880,17522350,17522350,156704
2021-08-12,17522350,17580380,17414780,17533280,17533280,142227
2021-08-13,17533280,17798480,17515680,17792180,17792180,126744
2021-08-15,17781270,17799980,17778770,17787780,17787780,5105
2021-08-16,17787780,17891980,17706990,17874080,17874080,156806
2021-08-17,17873580,17954370,17804480,17860480,17860480,169823
2021-08-18,17860480,17936380,17772080,17873880,17873880,152250
2021-08-19,17873980,17923680,17743580,17789280,17789280,170917
2021-08-20,17789380,17882810,17782680,17804580,17804580,152763
2021-08-22,17795980,17822280,17772580,17785380,17785380,5126
2021-08-23,17785680,18063780,17763880,18047280,18047280,173752
2021-08-24,18046680,18094650,18006480,18017080,18017080,141198
2021-08-25,18016680,18025580,17824480,17915550,17915550,165074
2021-08-26,17915350,17980950,17799280,17934180,17934180,168802
2021-08-27,17934080,18192250,17837980,18161580,18161580,183505
2021-08-29,18183320,18190280,18171480,18183680,18183680,4875
2021-08-30,18183880,18230790,18076180,18103480,18103480,116328
2021-08-31,18103480,18190750,18015980,18144480,18144480,172205
2021-09-01,18144080,18199050,18085750,18130580,18130580,151621
2021-09-02,18130480,18170040,18048850,18094180,18094180,130264
2021-09-03,18094280,18339080,18088480,18272880,18272880,179865
2021-09-05,18299720,18300980,18273580,18274880,18274880,4440
2021-09-06,18274580,18283780,18213350,18234480,18234480,78905
2021-09-07,18234280,18271280,17922980,17956080,17956080,183004
2021-09-08,17955880,18020740,17822540,17906480,17906480,246504
2021-09-09,17906580,18008770,17837170,17946640,17946640,188848
2021-09-10,17946640,18037540,17869780,17870480,17870480,176901
2021-09-12,17883540,17893580,17869180,17872780,17872780,4960
2021-09-13,17872680,17982640,17835680,17929380,17929380,198420
2021-09-14,17929340,18085580,17802850,18036180,18036180,205549
2021-09-15,18036180,18067980,17906580,17949680,17949680,192553
2021-09-16,17949680,17960740,17452180,17537780,17537780,217666
2021-09-17,17537680,17674170,17472580,17534880,17534880,200566
2021-09-19,17539620,17550540,17512240,17540140,17540140,6518
2021-09-20,17540240,17670480,17419780,17648780,17648780,208122
2021-09-21,17648580,17816580,17578380,17748240,17748240,186270
2021-09-22,17748240,17871880,17644980,17668440,17668440,245814
2021-09-23,17668440,17764590,17377680,17461180,17461180,239912
2021-09-24,17461280,17575570,17403380,17498780,17498780,196161
2021-09-26,17514980,17514980,17480940,17494480,17494480,5100
2021-09-27,17494440,17607380,17447640,17512040,17512040,211950
2021-09-28,17511840,17543440,17280080,17352450,17352450,258155
2021-09-29,17352450,17454180,17215480,17287280,17287280,225739
2021-09-30,17287160,17640860,17220980,17529780,17529780,220691
2021-10-01,17529680,17641780,17496550,17600980,17600980,207836
2021-10-03,17620780,17651530,17601450,17630580,17630580,7934
2021-10-04,17630580,17704750,17476080,17679550,17679550,218959
2021-10-05,17679580,17682650,17484880,17592280,17592280,202103
2021-10-06,17592780,17650150,17457700,17639080,17639080,230168
2021-10-07,17638980,17668480,17518380,17550280,17550280,176572
2021-10-08,17550180,17812280,17532380,17566080,17566080,186056
2021-10-10,17571450,17581250,17509950,17538780,17538780,8122
2021-10-11,17538850,17608780,17500680,17531980,17531980,168677
2021-10-12,17533780,17692380,17506580,17602980,17602980,188916
2021-10-13,17602980,17960640,17578290,17916380,17916380,202634
2021-10-14,17916080,18004580,17865980,17952880,17952880,158624
2021-10-15,17952980,17963780,17647480,17666580,17666580,184158
2021-10-17,17665730,17719640,17647540,17708740,17708740,8345
2021-10-18,17708940,17720080,17601840,17638840,17638840,213458
2021-10-19,17638850,17850380,17631880,17685980,17685980,198998
2021-10-20,17685980,17883680,17667440,17813680,17813680,186486
2021-10-21,17813480,17893680,17763740,17845640,17845640,200702
2021-10-22,17844840,18137480,17827880,17916280,17916280,206375
2021-10-24,17924730,17943580,17921680,17943080,17943080,6078
2021-10-25,17943780,18099740,17921640,18077780,18077780,186053
2021-10-26,18077580,18078680,17822880,17934680,17934680,172231
